City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Weather Score,Weather Description
0,Bredasdorp,-34.5322,20.0403,50.52,91,0,5.79,ZA,141.52,Clear Skies and Light
1,Swan Hill,-35.3378,143.5544,48.49,84,98,9.04,AU,230.49,Cool and Cloudy
2,Busselton,-33.65,115.3333,51.55,74,5,7.14,AU,130.55,Clear Skies and Light
3,Salalah,17.0151,54.0924,77.09,94,100,6.91,OM,271.09000000000003,Warm and Humid
4,La Plaine,15.3333,-61.25,88.09,55,20,9.22,DM,163.09,Slightly cloudy and Cool
5,Punta Arenas,-53.15,-70.9167,42.12,70,20,31.07,CL,132.12,Clear Skies and Light
6,Rikitea,-23.1203,-134.9692,74.03,72,100,15.08,PF,246.03,Warm and Humid
7,Terrace,54.5163,-128.6035,87.22,45,3,1.34,CA,135.22,Clear Skies and Light
8,Pisco,-13.7,-76.2167,64.45,77,20,10.36,PE,161.45,Slightly cloudy and Cool
9,Shaoguan,24.8,113.5833,79.84,80,58,0.49,CN,217.84,Cool and Cloudy
10,Bandarbeyla,9.4942,50.8122,76.71,83,7,31.07,SO,166.70999999999998,Slightly cloudy and Cool
11,Upernavik,72.7868,-56.1549,40.06,84,100,2.82,GL,224.06,Cool and Cloudy
12,Ilulissat,69.2167,-51.1,44.62,87,75,5.75,GL,206.62,Cool and Cloudy
13,Yellowknife,62.456,-114.3525,66.56,59,100,4.0,CA,225.56,Cool and Cloudy
14,Nuuk,64.1835,-51.7216,47.88,81,40,9.22,GL,168.88,Slightly cloudy and Cool
15,Seoul,37.5683,126.9778,78.24,77,1,4.14,KR,156.24,Slightly cloudy and Cool
16,Katsuura,35.1333,140.3,78.91,92,100,12.01,JP,270.90999999999997,Warm and Humid
17,Matay,28.419,30.7792,89.47,19,0,4.52,EG,108.47,Clear Skies and Light
18,Avarua,-21.2078,-159.775,75.25,69,20,16.11,CK,164.25,Slightly cloudy and Cool
19,Lavrentiya,65.5833,-171.0,42.35,82,100,7.67,RU,224.35,Cool and Cloudy
20,Bethel,41.3712,-73.414,87.19,49,40,5.75,US,176.19,Slightly cloudy and Cool
21,Takoradi,4.8845,-1.7554,75.67,86,100,12.5,GH,261.67,Warm and Humid
22,San Andres,12.5847,-81.7006,87.82,66,40,13.8,CO,193.82,Slightly cloudy and Cool
23,Ushuaia,-54.8,-68.3,44.26,53,40,3.44,AR,137.26,Clear Skies and Light
24,Kedrovyy,56.1667,91.8167,48.61,92,34,2.68,RU,174.61,Slightly cloudy and Cool
25,Tasiilaq,65.6145,-37.6368,44.76,89,86,2.3,GL,219.76,Cool and Cloudy
26,Thunder Bay,48.4001,-89.3168,63.61,67,100,6.35,CA,230.61,Cool and Cloudy
27,Mar Del Plata,-38.0023,-57.5575,54.09,60,100,3.44,AR,214.09,Cool and Cloudy
28,Qaqortoq,60.7167,-46.0333,43.72,83,30,6.31,GL,156.72,Slightly cloudy and Cool
29,Hermanus,-34.4187,19.2345,53.58,82,0,11.92,ZA,135.57999999999998,Clear Skies and Light
30,Cape Town,-33.9258,18.4232,60.91,72,0,11.01,ZA,132.91,Clear Skies and Light
31,Talnakh,69.4865,88.3972,56.21,56,72,5.73,RU,184.21,Slightly cloudy and Cool
32,Clyde River,70.4692,-68.5914,41.9,90,100,5.37,CA,231.9,Cool and Cloudy
33,Longyearbyen,78.2186,15.6401,48.04,71,75,20.71,SJ,194.04,Slightly cloudy and Cool
34,Kologriv,58.8275,44.3178,65.44,80,65,5.12,RU,210.44,Cool and Cloudy
35,Saint George,37.1041,-113.5841,94.42,40,0,4.0,US,134.42000000000002,Clear Skies and Light
36,Coquimbo,-29.9533,-71.3436,58.73,82,20,12.66,CL,160.73,Slightly cloudy and Cool
37,Bluff,-46.6,168.3333,47.8,87,100,11.86,NZ,234.8,Cool and Cloudy
38,Hobart,-42.8794,147.3294,45.27,75,40,1.14,AU,160.27,Slightly cloudy and Cool
39,Kollam,8.8833,76.6,74.46,95,100,2.95,IN,269.46,Warm and Humid
40,Barrow,71.2906,-156.7887,33.71,98,100,14.94,US,231.71,Cool and Cloudy
41,Sisimiut,66.9395,-53.6735,46.08,79,69,9.6,GL,194.07999999999998,Slightly cloudy and Cool
42,Matamoros,25.5333,-103.25,91.51,31,75,4.61,MX,197.51,Slightly cloudy and Cool
43,Puerto Madryn,-42.7692,-65.0385,48.47,68,43,12.15,AR,159.47,Slightly cloudy and Cool
44,Batemans Bay,-35.7167,150.1833,50.09,78,4,5.3,AU,132.09,Clear Skies and Light
45,Butaritari,3.0707,172.7902,81.39,76,0,17.72,KI,157.39,Slightly cloudy and Cool
46,Atuona,-9.8,-139.0333,77.38,65,0,20.74,PF,142.38,Clear Skies and Light
47,Alice Springs,-23.7,133.8833,29.75,69,0,0.0,AU,98.75,Clear Skies and Light
48,Jamestown,42.097,-79.2353,76.71,57,75,8.05,US,208.70999999999998,Cool and Cloudy
49,Kodiak,57.79,-152.4072,63.91,48,0,6.91,US,111.91,Clear Skies and Light
50,Muli,2.9167,73.5667,82.51,76,97,15.05,MV,255.51,Warm and Humid
51,Hilo,19.7297,-155.09,88.29,82,40,11.5,US,210.29000000000002,Cool and Cloudy
52,Tooele,40.5308,-112.2983,96.69,24,0,0.0,US,120.69,Clear Skies and Light
53,Tuktoyaktuk,69.4541,-133.0374,49.69,67,98,10.49,CA,214.69,Cool and Cloudy
54,Sukhobezvodnoye,57.0491,44.8891,63.05,92,5,4.99,RU,160.05,Slightly cloudy and Cool
55,Lasa,46.6166,10.7002,63.36,90,24,0.31,IT,177.36,Slightly cloudy and Cool
56,Oranjemund,-28.55,16.4333,53.73,90,0,8.39,NA,143.73,Clear Skies and Light
57,Shwebo,22.5667,95.7,82.9,68,93,2.48,MM,243.9,Warm and Humid
58,Anderson,34.5334,-82.6499,94.95,54,0,12.66,US,148.95,Clear Skies and Light
59,Cap Malheureux,-19.9842,57.6142,71.47,74,13,8.99,MU,158.47,Slightly cloudy and Cool
60,Torbay,47.6666,-52.7314,64.27,94,80,10.33,CA,238.26999999999998,Warm and Humid
61,Namibe,-15.1961,12.1522,63.57,90,23,3.71,AO,176.57,Slightly cloudy and Cool
62,Miragoane,18.4423,-73.0876,83.34,70,17,7.54,HT,170.34,Slightly cloudy and Cool
63,Vysokogornyy,50.1167,139.15,54.79,98,23,1.12,RU,175.79,Slightly cloudy and Cool
64,Bani,18.2833,-70.3333,85.44,54,12,16.17,DO,151.44,Clear Skies and Light
65,Bushehr,28.9684,50.8385,90.63,71,100,11.99,IR,261.63,Warm and Humid
66,Vostok,46.4856,135.8833,61.97,95,93,3.13,RU,249.97,Warm and Humid
67,Aksu,41.1231,80.2644,86.16,23,42,5.01,CN,151.16,Clear Skies and Light
68,Pringsewu,-5.3582,104.9744,74.23,97,100,0.92,ID,271.23,Warm and Humid
69,East London,-33.0153,27.9116,65.21,72,99,4.25,ZA,236.20999999999998,Warm and Humid
70,Castro,-24.7911,-50.0119,67.93,60,92,2.15,BR,219.93,Cool and Cloudy
71,Taltal,-25.4,-70.4833,64.06,71,85,5.95,CL,220.06,Cool and Cloudy
72,Vaini,-21.2,-175.2,75.36,83,20,6.91,TO,178.36,Slightly cloudy and Cool
73,Kavieng,-2.5744,150.7967,82.09,74,65,16.93,PG,221.09,Cool and Cloudy
74,Totness,5.8833,-56.3167,82.36,74,49,6.24,SR,205.36,Cool and Cloudy
75,Bambous Virieux,-20.3428,57.7575,71.22,77,70,12.88,MU,218.22,Cool and Cloudy
76,Adrar,20.5022,-10.0711,106.05,8,3,17.4,MR,117.05,Clear Skies and Light
77,Mercedes,-34.6515,-59.4307,68.95,88,85,5.93,AR,241.95,Warm and Humid
78,Bouar,5.934,15.596,65.41,95,100,2.04,CF,260.40999999999997,Warm and Humid
79,Mataura,-46.1927,168.8643,47.48,99,100,2.08,NZ,246.48,Warm and Humid
80,Hithadhoo,-0.6,73.0833,81.95,76,100,10.36,MV,257.95,Warm and Humid
81,Gunjur,13.2019,-16.7339,80.58,80,100,14.38,GM,260.58,Warm and Humid
82,Tuatapere,-46.1333,167.6833,43.99,96,100,0.85,NZ,239.99,Warm and Humid
83,Hanmer Springs,-42.5167,172.8167,41.77,95,100,3.71,NZ,236.77,Warm and Humid
